time_seconds,power
8861.503929,35.06
8863.728689,35.06
8865.954246,35.06
8867.080532,44.46
8868.179832,35.06
8870.405331,35.06
8872.630838,35.06
8874.856598,35.06
8877.082161,35.06
8877.236733,44.05
8879.307672,35.06
8881.533203,35.06
8883.757841,35.06
8885.983542,35.06
8887.393188,44.05
8888.209119,35.06
8890.434743,35.06
8892.660283,34.7
8894.885860,34.7
8897.111476,34.7
8897.549651,44.05
8899.336981,34.7
8901.562587,34.7
8903.787203,34.7
8906.012760,34.7
8907.706243,44.05
8908.238438,34.7
8910.463988,34.7
8912.689521,34.7
8914.915128,34.7
8917.140659,34.7
8917.863195,43.64
8919.366364,34.7
8921.591853,34.7
8923.816531,34.7
8926.042068,34.7
8928.019728,43.64
8928.267658,34.27
8930.493335,34.27
8932.718889,34.27
8934.944505,34.27
8937.170032,34.27
8938.176304,43.64
8939.395570,34.27
8941.621239,34.27
8943.845902,34.27
8946.071440,34.27
8948.297023,34.27
8948.333435,43.64
8950.522563,34.27
8952.748217,34.27
8954.973800,34.27
8957.199351,34.27
8958.489837,43.23
8959.424846,34.27
8961.650326,34.27
8963.875128,34.27
8966.100694,33.84
8968.326251,33.84
8968.646683,43.23
8970.551797,33.84
8972.777282,33.84
8975.002996,33.84
8977.228510,33.84
8978.803196,43.23
8979.454048,33.84
8981.679541,33.84
8983.904167,33.84
8986.129755,33.84
8988.355306,33.84
8988.959718,43.23
8990.580848,33.84
8992.806388,33.84
8995.032012,33.84
8997.257682,33.84
8999.115947,42.82
8999.483218,33.84
9001.708748,33.41
9003.933376,33.41
9006.158947,33.41
9008.384675,33.41
9009.272273,42.82
9010.610243,33.41
9012.835816,33.41
9015.061392,33.41
9017.286924,33.41
9019.428802,42.82
9019.512542,33.41
9021.738138,33.41
9023.962786,33.41
9026.188321,33.41
9028.413805,33.41
9029.585556,42.82
9030.639474,33.41
9032.865016,33.41
9035.090624,33.41
9037.316152,33.41
9039.541676,32.98
9039.741963,42.41
9041.767344,32.98
9043.991976,32.98
9046.217525,32.98
9048.443055,32.98
9049.897926,42.41
9050.668632,32.98
9052.894275,32.98
9055.119809,32.98
9057.345393,32.98
9059.570925,32.98
9060.054477,42.41
9061.796446,32.98
9064.021215,32.98
9066.246775,32.98
9068.472389,32.98
9070.210809,42.41
9070.697954,32.98
9072.923632,32.98
9075.149168,32.55
9077.374777,32.55
9079.600327,32.55
9080.367396,42.0
9081.825882,32.55
9084.050546,32.55
9086.276294,32.55
9088.501904,32.55
9090.523859,42.0
9090.727450,32.55
9092.953022,32.55
9095.178634,32.55
9097.404307,32.55
9099.629868,32.55
9100.680374,42.0
9101.855403,32.55
9104.080036,32.55
9106.305581,32.55
9108.531274,32.55
9110.757017,32.12
9110.836584,42.0
9112.982580,32.12
9115.208219,32.12
9117.433769,32.12
9119.659453,32.12
9120.993040,41.59
9121.885000,32.12
9124.109625,32.12
9126.335190,32.12
9128.560766,32.12
9130.786490,32.12
9131.149588,41.59
9133.012039,32.12
9135.237777,32.12
9137.463401,32.12
9139.689020,32.12
9141.306189,41.59
9141.914749,32.12
9144.139428,32.12
9146.364973,32.12
9148.590535,31.69
9150.816086,31.69
9151.461851,41.59
9153.041739,31.69
9155.267349,31.69
9157.492884,31.69
9159.718478,31.69
9161.618057,41.19
9161.944024,31.69
9164.168775,31.69
9166.394315,31.69
9168.619861,31.69
9170.845407,31.69
9171.774479,41.19
9173.070933,31.69
9175.296647,31.69
9177.522225,31.69
9179.747795,31.69
9181.930752,41.19
9181.973366,31.69
9184.198050,31.26
9186.423849,31.26
9188.649535,31.26
9190.875141,31.26
9192.087163,40.82
9193.100923,31.26
9195.326535,31.26
9197.552339,31.26
9199.777917,31.26
9202.003624,31.26
9202.243395,40.82
9204.228348,31.26
9206.453956,31.26
9208.679649,31.26
9210.905224,31.26
9212.399667,40.82
9213.130280,31.26
9215.355871,31.26
9217.581401,31.26
9219.807194,31.26
9222.032748,30.83
9222.556326,40.82
9224.257387,30.83
9226.482921,30.83
9228.708449,30.83
9230.934223,30.83
9232.712743,40.46
9233.159754,30.83
9235.385315,30.83
9237.610254,30.83
9239.835775,30.83
9242.061437,30.83
9242.869256,40.46
9244.508277,30.83
9246.733824,30.83
9248.959350,30.83
9251.184888,30.83
9253.025830,40.46
9253.408551,30.83
9255.634164,30.83
9257.859767,30.4
9260.085424,30.4
9262.311063,30.4
9263.182237,40.11
9264.536912,30.4
9266.762577,30.4
9268.988236,30.4
9271.213865,30.4
9273.437542,30.4
9273.338937,40.11
9275.663287,30.4
9277.888852,30.4
9280.114476,30.4
9282.340019,30.4
9283.495718,40.11
9284.565691,30.4
9286.791460,30.4
9289.017093,30.4
9291.242639,30.4
9293.466381,29.97
9293.652411,40.11
9295.692012,29.97
9297.917633,29.97
9300.143183,29.97
9302.368899,29.97
9303.808995,39.75
9304.594587,29.97
9306.820238,29.97
9309.045973,29.97
9311.271649,29.97
9313.495416,29.97
9313.965344,39.75
9315.720984,29.97
9317.946554,29.97
9320.172255,29.97
9322.397849,29.97
9324.121551,39.75
9324.623543,29.97
9326.849115,29.97
9329.074685,29.54
9331.300491,29.54
9333.524189,29.54
9334.278354,39.38
9335.749747,29.54
9337.975290,29.54
9340.200999,29.54
9342.426695,29.54
9344.434309,39.38
9344.652425,29.54
9346.878082,29.54
9349.103626,29.54
9351.329296,29.54
9353.553073,29.54
9354.591083,39.38
9355.778752,29.54
9358.004273,29.54
9360.451878,29.54
9362.677545,29.54
9364.746873,39.02
9364.903414,29.54
9367.129020,29.11
9369.354634,29.11
9371.580336,29.11
9373.805162,29.11
9374.903546,39.02
9376.030983,29.11
9378.256571,29.11
9380.482266,29.11
9382.707967,29.11
9384.933585,29.11
9385.059436,39.02
9387.159490,29.11
9389.385034,29.11
9391.610675,29.11
9393.835468,29.11
9395.216094,39.02
9396.061118,29.11
9398.286927,29.11
9400.512467,29.11
9402.738093,28.68
9404.963757,28.68
9405.372670,38.66
9407.189371,28.68
9409.415155,28.68
9411.640731,28.68
9413.865507,28.68
9415.529083,38.66
9416.091096,28.68
9418.316627,28.68
9420.542410,28.68
9422.767954,28.68
9424.993606,28.68
9425.685408,38.66
9427.219236,28.68
9429.444893,28.68
9431.670668,28.68
9433.896307,28.68
9435.841384,38.3
9436.121808,28.68
9438.347334,28.25
9440.572547,28.25
9442.798342,28.25
9445.024055,28.25
9445.998160,38.3
9447.249159,28.25
9449.474689,28.25
9451.700249,28.25
9453.925038,28.25
9456.150250,28.25
9456.154572,38.3
9458.375940,28.25
9460.601576,28.25
9462.827216,28.25
9465.053070,28.25
9466.310834,38.3
9467.278109,28.25
9469.725713,28.25
9471.951278,28.25
9474.176021,27.82
9476.401728,27.82
9476.467397,37.94
9478.849392,27.82
9481.075043,27.82
9483.300681,27.82
9485.526344,27.82
9486.623068,37.94
9487.751999,27.82
9489.977622,27.82
9492.203264,27.82
9494.428051,27.82
9496.653622,27.82
9496.779167,37.94
9498.879267,27.82
9501.104818,27.82
9503.330426,27.82
9505.556010,27.82
9506.935388,37.58
9507.781616,27.82
9510.007245,27.82
9512.232821,27.39
9514.457555,27.39
9516.683123,27.39
9517.091486,37.58
9518.908705,27.39
9521.134319,27.39
9523.359874,27.39
9525.585439,27.39
9527.248171,37.58
9527.811004,27.39
9530.036543,27.39
9532.262167,27.39
9534.486889,27.39
9536.712465,27.39
9537.404204,37.22
9538.938021,27.39
9541.163461,27.39
9543.389120,27.39
9545.614794,27.39
9547.560265,37.22
9547.840353,26.96
9550.065902,26.96
9552.291374,26.96
9554.516194,26.96
