time_seconds,power
15147.1062,0.07
15147.1562,0.07
15147.4160,0.07
15147.4719,0.07
15147.7370,0.07
15147.7951,0.07
15148.0648,0.07
15148.1257,0.07
15148.3937,0.07
15148.4423,0.07
15148.7230,0.07
15148.7727,0.07
15149.0509,0.07
15149.1019,0.07
15149.3798,0.07
15149.4359,0.07
15149.7074,0.07
15149.7692,0.07
15150.0372,0.07
15150.0868,0.07
15150.3654,0.07
15150.4186,0.07
15150.6933,0.07
15150.7532,0.07
15151.0218,0.07
15151.0813,0.07
15151.3505,0.07
15151.3981,0.07
15151.6692,0.07
15151.7098,0.07
15151.9706,0.07
15152.0231,0.07
15152.2795,0.07
15152.3333,0.07
15152.5872,0.07
15152.6304,0.07
15152.8964,0.07
15152.9459,0.07
15153.2048,0.07
15153.2589,0.07
15153.5144,0.07
15153.5752,0.07
15153.8223,0.06
15153.8789,0.06
15154.1306,0.06
15154.1761,0.06
15154.4394,0.06
15154.4886,0.06
15154.7475,0.06
15154.8009,0.06
15155.0576,0.06
15155.1126,0.06
15155.3642,0.06
15155.4100,0.06
15155.6711,0.06
15155.7153,0.06
15155.9696,0.06
15156.0111,0.06
15156.2695,0.06
15156.3159,0.06
15156.5685,0.06
15156.6191,0.06
15156.8674,0.06
15156.8777,1.55
15156.9212,0.06
15157.1677,0.06
15157.2386,0.06
15157.4672,0.06
15157.5242,0.06
15157.7655,0.06
15157.8128,0.06
15158.0648,0.06
15158.1150,0.06
15158.3641,0.06
15158.4132,0.06
15158.6634,0.06
15158.7169,0.06
15158.9629,0.06
15159.0181,0.06
15159.2619,0.06
15159.3060,0.06
15159.5615,0.06
15159.6101,0.06
15159.8617,0.06
15159.9107,0.06
15160.1600,0.06
15160.2129,0.06
15160.4597,0.06
15160.5160,0.06
15160.7599,0.06
15160.8159,0.06
15161.0585,0.06
15161.1037,0.06
15161.3578,0.06
15161.4050,0.06
15161.6564,0.06
15161.7149,0.06
15161.9561,0.06
15162.0037,0.06
15162.2551,0.06
15162.3040,0.06
15162.5545,0.06
15162.6070,0.06
15162.8535,0.06
15162.9075,0.06
15163.1528,0.06
15163.1960,0.06
15163.4523,0.06
15163.4950,0.06
15163.7586,0.06
15163.8069,0.06
15164.0559,0.06
15164.1001,0.06
15164.3781,0.06
15164.4061,0.06
15164.6602,0.06
15164.7063,0.06
15164.9628,0.06
15165.0116,0.06
15165.2658,0.06
15165.3148,0.06
15165.5674,0.06
15165.6208,0.06
15165.8695,0.06
15165.9145,0.06
15166.1704,0.06
